,layers,layers_config,dropout,gamma,batch_size,lr,weight_decay,val_loss,val_f1_macro,epochs_trained
284,[256],"[(256, 'leaky_relu')]",0.3,0.9,512,0.01,0.1,1.4488,0.6564,18
285,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.975,512,0.01,0.2,1.449,0.6255,54
286,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.975,512,0.01,0.2,1.4492,0.6484,31
287,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.975,512,0.01,0.2,1.4495,0.6449,25
288,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.9,258,0.01,0.2,1.4499,0.6388,46
289,[256],"[(256, 'silu')]",0.3,0.9,258,0.01,0.2,1.4501,0.677,16
290,[256],"[(256, 'leaky_relu')]",0.3,0.96,512,0.01,0.1,1.4507,0.6533,18
291,[512],"[(512, 'leaky_relu')]",0.3,0.95,258,0.01,0.2,1.4508,0.6626,16
292,[256],"[(256, 'leaky_relu')]",0.1,0.9,512,0.01,0.2,1.4512,0.6571,18
293,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.96,512,0.01,0.01,1.4515,0.6538,21
294,[256],"[(256, 'leaky_relu')]",0.1,0.975,258,0.01,0.2,1.4531,0.6628,17
295,[256],"[(256, 'silu')]",0.1,0.9,258,0.01,0.15,1.4532,0.6787,16
296,[256],"[(256, 'gelu')]",0.5,0.96,258,0.01,0.1,1.4536,0.6776,17
297,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.975,512,0.01,0.2,1.4536,0.6299,44
298,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.96,512,0.01,0.15,1.4544,0.647,27
299,[256],"[(256, 'leaky_relu')]",0.1,0.95,512,0.01,0.2,1.4545,0.6708,18
300,[256],"[(256, 'silu')]",0.5,0.95,512,0.01,0.01,1.4556,0.6661,21
301,[256],"[(256, 'leaky_relu')]",0.3,0.95,258,0.01,0.1,1.4557,0.6758,19
302,[256],"[(256, 'gelu')]",0.1,0.975,258,0.01,0.2,1.4557,0.6774,13
303,[512],"[(512, 'leaky_relu')]",0.5,0.95,258,0.01,0.1,1.4558,0.6805,25
304,[256],"[(256, 'leaky_relu')]",0.5,0.96,512,0.01,0.01,1.4561,0.6751,26
305,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.95,258,0.01,0.2,1.4562,0.6328,44
306,[256],"[(256, 'gelu')]",0.3,0.95,258,0.01,0.2,1.4566,0.6698,19
307,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.96,258,0.01,0.2,1.4569,0.6364,51
308,[512],"[(512, 'silu')]",0.5,0.9,512,0.01,0.01,1.457,0.6872,22
309,[512],"[(512, 'gelu')]",0.3,0.975,258,0.01,0.1,1.4575,0.6688,15
310,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.95,512,0.01,0.2,1.4575,0.633,22
311,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.975,512,0.01,0.15,1.4581,0.6785,68
312,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.96,512,0.01,0.2,1.4584,0.641,46
313,[256],"[(256, 'gelu')]",0.3,0.96,512,0.01,0.2,1.4587,0.6592,19
314,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.975,258,0.01,0.2,1.4588,0.6231,32
315,[256],"[(256, 'gelu')]",0.5,0.96,512,0.01,0.1,1.459,0.6623,25
316,[256],"[(256, 'silu')]",0.5,0.975,512,0.01,0.01,1.4603,0.6552,19
317,[512],"[(512, 'leaky_relu')]",0.1,0.95,258,0.01,0.1,1.4603,0.6856,14
318,[512],"[(512, 'leaky_relu')]",0.1,0.96,512,0.01,0.1,1.4607,0.6925,17
319,[256],"[(256, 'silu')]",0.3,0.96,512,0.01,0.15,1.4607,0.6737,27
320,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.9,258,0.01,0.15,1.461,0.6498,19
321,[512],"[(512, 'leaky_relu')]",0.5,0.96,258,0.01,0.2,1.4613,0.6722,22
322,[512],"[(512, 'leaky_relu')]",0.5,0.975,258,0.01,0.1,1.4617,0.669,17
323,[512],"[(512, 'leaky_relu')]",0.1,0.9,512,0.01,0.15,1.4618,0.6782,17
324,[256],"[(256, 'gelu')]",0.5,0.975,512,0.01,0.15,1.4622,0.6551,23
325,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.96,258,0.01,0.2,1.4623,0.6366,23
326,[256],"[(256, 'gelu')]",0.3,0.96,512,0.01,0.15,1.4624,0.6571,19
327,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.96,512,0.01,0.2,1.4627,0.6395,57
328,[512],"[(512, 'leaky_relu')]",0.3,0.95,512,0.01,0.01,1.4628,0.6772,18
329,[256],"[(256, 'gelu')]",0.1,0.975,258,0.01,0.15,1.4632,0.6713,15
330,[256],"[(256, 'silu')]",0.3,0.9,512,0.01,0.1,1.4633,0.6742,18
331,[256],"[(256, 'leaky_relu')]",0.5,0.9,512,0.01,0.01,1.464,0.6722,28
332,[512],"[(512, 'gelu')]",0.3,0.9,512,0.01,0.1,1.4644,0.6885,21
333,[512],"[(512, 'leaky_relu')]",0.3,0.975,258,0.01,0.1,1.4653,0.6807,16
334,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.9,258,0.01,0.2,1.4657,0.6608,56
335,[256],"[(256, 'leaky_relu')]",0.1,0.975,512,0.01,0.2,1.4659,0.671,17
336,[512],"[(512, 'silu')]",0.1,0.975,512,0.01,0.15,1.466,0.6707,15
337,[256],"[(256, 'leaky_relu')]",0.3,0.96,258,0.01,0.2,1.4661,0.6786,21
338,[256],"[(256, 'gelu')]",0.3,0.975,512,0.01,0.15,1.4665,0.664,24
339,[512],"[(512, 'leaky_relu')]",0.5,0.9,258,0.01,0.01,1.4665,0.6782,17
340,[256],"[(256, 'gelu')]",0.5,0.95,258,0.01,0.2,1.467,0.6625,22
341,[512],"[(512, 'silu')]",0.5,0.96,258,0.01,0.15,1.467,0.6621,19
342,[512],"[(512, 'silu')]",0.3,0.95,512,0.01,0.01,1.4672,0.6886,17
343,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.95,258,0.01,0.15,1.4672,0.6348,21
344,[512],"[(512, 'gelu')]",0.3,0.95,258,0.01,0.1,1.4672,0.6759,15
345,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.96,512,0.01,0.2,1.4677,0.6301,59
346,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.975,512,0.01,0.2,1.4685,0.6664,67
347,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.9,512,0.01,0.15,1.4686,0.6187,43
348,[256],"[(256, 'gelu')]",0.5,0.975,258,0.01,0.2,1.4697,0.6503,26
349,[256],"[(256, 'leaky_relu')]",0.3,0.95,258,0.01,0.15,1.4702,0.68,16
350,[256],"[(256, 'leaky_relu')]",0.3,0.975,512,0.01,0.01,1.4708,0.6528,17
351,[256],"[(256, 'silu')]",0.3,0.95,512,0.01,0.2,1.4709,0.6834,18
352,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.975,512,0.01,0.2,1.4711,0.6417,68
353,[256],"[(256, 'gelu')]",0.3,0.95,512,0.01,0.15,1.4714,0.6739,16
354,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.95,512,0.01,0.2,1.4719,0.612,41
355,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.975,512,0.01,0.2,1.4721,0.6405,25
356,[512],"[(512, 'gelu')]",0.1,0.95,512,0.01,0.15,1.4721,0.6788,15
357,[256],"[(256, 'gelu')]",0.5,0.96,258,0.01,0.15,1.4722,0.65,21
358,[256],"[(256, 'leaky_relu')]",0.5,0.95,512,0.01,0.1,1.4723,0.6631,24
359,[256],"[(256, 'leaky_relu')]",0.3,0.975,258,0.01,0.2,1.4724,0.6819,20
360,[512],"[(512, 'leaky_relu')]",0.1,0.96,258,0.01,0.15,1.4725,0.6788,17
361,[256],"[(256, 'gelu')]",0.1,0.9,258,0.01,0.15,1.4727,0.6881,15
362,[256],"[(256, 'leaky_relu')]",0.1,0.96,512,0.01,0.2,1.4729,0.6526,17
363,[256],"[(256, 'silu')]",0.5,0.96,258,0.01,0.1,1.4729,0.6674,19
364,[512],"[(512, 'gelu')]",0.5,0.9,512,0.01,0.01,1.4732,0.6651,20
365,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.95,512,0.01,0.1,1.4736,0.6409,30
366,[512],"[(512, 'leaky_relu')]",0.1,0.975,258,0.01,0.1,1.4738,0.6997,15
367,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.96,258,0.01,0.2,1.4747,0.6482,28
368,[256],"[(256, 'gelu')]",0.1,0.96,512,0.01,0.2,1.4747,0.6626,18
369,[256],"[(256, 'leaky_relu')]",0.5,0.9,512,0.01,0.1,1.475,0.659,28
370,[512],"[(512, 'gelu')]",0.1,0.975,512,0.01,0.15,1.4751,0.6876,15
371,[512],"[(512, 'gelu')]",0.1,0.9,512,0.01,0.15,1.4752,0.6851,15
372,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.96,512,0.01,0.15,1.4755,0.6565,62
373,[256],"[(256, 'silu')]",0.3,0.95,258,0.01,0.15,1.4769,0.6689,18
374,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.95,512,0.01,0.2,1.4773,0.6482,23
375,[256],"[(256, 'gelu')]",0.3,0.96,512,0.01,0.01,1.4774,0.6602,18
376,[256],"[(256, 'gelu')]",0.3,0.975,258,0.01,0.1,1.4779,0.6492,15
377,[512],"[(512, 'silu')]",0.3,0.975,258,0.01,0.1,1.4783,0.6816,14
378,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.9,258,0.01,0.2,1.4787,0.6481,75
379,[256],"[(256, 'leaky_relu')]",0.3,0.95,258,0.01,0.2,1.4789,0.6786,19
380,[512],"[(512, 'gelu')]",0.1,0.975,258,0.01,0.1,1.4793,0.6836,14
381,[256],"[(256, 'silu')]",0.1,0.96,258,0.01,0.2,1.48,0.6686,15
382,[256],"[(256, 'silu')]",0.5,0.96,258,0.01,0.01,1.4804,0.6676,18
383,[512],"[(512, 'silu')]",0.1,0.95,258,0.01,0.1,1.4814,0.687,14
384,[512],"[(512, 'silu')]",0.3,0.9,258,0.01,0.1,1.4815,0.6932,18
385,[256],"[(256, 'gelu')]",0.1,0.96,258,0.01,0.2,1.4816,0.6704,17
386,[512],"[(512, 'leaky_relu')]",0.1,0.95,512,0.01,0.15,1.4817,0.6679,16
387,[256],"[(256, 'gelu')]",0.5,0.975,258,0.01,0.01,1.482,0.6479,18
388,[512],"[(512, 'leaky_relu')]",0.3,0.96,512,0.01,0.01,1.4832,0.6883,18
389,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.975,512,0.01,0.2,1.4833,0.617,58
390,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.975,258,0.01,0.2,1.4837,0.6587,29
391,[512],"[(512, 'gelu')]",0.1,0.96,512,0.01,0.1,1.484,0.6701,16
392,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.96,258,0.01,0.2,1.4842,0.6677,28
393,[256],"[(256, 'silu')]",0.5,0.96,512,0.01,0.01,1.4843,0.6623,19
394,[512],"[(512, 'silu')]",0.1,0.9,512,0.01,0.1,1.4845,0.688,16
395,[256],"[(256, 'leaky_relu')]",0.1,0.95,512,0.01,0.1,1.4846,0.6858,22
396,[256],"[(256, 'gelu')]",0.1,0.9,512,0.01,0.2,1.4849,0.6795,64
397,[256],"[(256, 'gelu')]",0.3,0.9,512,0.01,0.01,1.485,0.6636,18
398,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.95,258,0.01,0.15,1.4851,0.6583,25
399,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.9,512,0.01,0.15,1.4851,0.6134,40
400,[512],"[(512, 'silu')]",0.3,0.9,512,0.01,0.01,1.4854,0.6746,16
401,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.975,258,0.01,0.2,1.4855,0.6331,56
402,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.95,512,0.01,0.2,1.4857,0.6058,49
403,[256],"[(256, 'leaky_relu')]",0.3,0.96,258,0.01,0.15,1.4858,0.6427,20
404,[512],"[(512, 'silu')]",0.3,0.96,512,0.01,0.01,1.4861,0.6893,17
405,[512],"[(512, 'gelu')]",0.5,0.9,258,0.01,0.15,1.4869,0.673,21
406,[512],"[(512, 'leaky_relu')]",0.1,0.9,258,0.01,0.15,1.4871,0.6722,15
407,[512],"[(512, 'silu')]",0.1,0.9,258,0.01,0.2,1.4881,0.6878,17
408,[512],"[(512, 'silu')]",0.1,0.96,512,0.01,0.15,1.4882,0.6755,15
409,[512],"[(512, 'leaky_relu')]",0.3,0.96,258,0.01,0.1,1.4885,0.6634,15
410,[256],"[(256, 'gelu')]",0.3,0.96,258,0.01,0.1,1.4885,0.6659,16
411,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.9,512,0.01,0.2,1.4887,0.6377,53
412,[256],"[(256, 'silu')]",0.5,0.975,258,0.01,0.01,1.4888,0.6589,16
413,[512],"[(512, 'silu')]",0.3,0.96,512,0.01,0.1,1.4891,0.6741,17
414,[256],"[(256, 'gelu')]",0.1,0.9,512,0.01,0.15,1.4896,0.6681,18
415,[256],"[(256, 'silu')]",0.5,0.9,512,0.01,0.01,1.4898,0.6752,21
416,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.9,258,0.01,0.2,1.4902,0.6318,20
417,[256],"[(256, 'gelu')]",0.1,0.9,258,0.01,0.2,1.4903,0.6621,15
418,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.9,512,0.01,0.2,1.4904,0.6396,25
419,[256],"[(256, 'leaky_relu')]",0.1,0.96,258,0.01,0.2,1.4905,0.6667,18
420,[512],"[(512, 'gelu')]",0.1,0.9,512,0.01,0.1,1.4908,0.6782,15
421,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.9,258,0.01,0.2,1.491,0.6499,22
422,[256],"[(256, 'leaky_relu')]",0.3,0.95,512,0.01,0.15,1.4912,0.663,18
423,[256],"[(256, 'gelu')]",0.3,0.96,258,0.01,0.15,1.4914,0.6558,16
424,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.96,258,0.01,0.2,1.4915,0.6394,65
425,[256],"[(256, 'gelu')]",0.3,0.975,512,0.01,0.1,1.4917,0.6838,26
426,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.9,512,0.01,0.2,1.4918,0.6488,63
427,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.9,258,0.01,0.15,1.4919,0.6433,51
428,[256],"[(256, 'silu')]",0.3,0.975,512,0.01,0.1,1.4921,0.6698,17
429,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.9,512,0.01,0.2,1.4923,0.6212,40
430,[256],"[(256, 'silu')]",0.3,0.95,512,0.01,0.1,1.4924,0.6692,23
431,[256],"[(256, 'silu')]",0.3,0.95,512,0.01,0.01,1.4927,0.6675,19
432,[256],"[(256, 'leaky_relu')]",0.5,0.975,258,0.01,0.1,1.4933,0.6611,19
433,[512],"[(512, 'leaky_relu')]",0.1,0.95,512,0.01,0.1,1.4939,0.69,16
434,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.9,512,0.01,0.15,1.4945,0.5863,34
435,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.9,512,0.01,0.2,1.4952,0.649,26
436,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.96,512,0.01,0.1,1.4954,0.6335,56
437,[256],"[(256, 'silu')]",0.1,0.95,258,0.01,0.15,1.4956,0.6531,14
438,[512],"[(512, 'gelu')]",0.3,0.95,512,0.01,0.1,1.4962,0.6749,17
439,[256],"[(256, 'gelu')]",0.3,0.9,258,0.01,0.15,1.4963,0.6661,16
440,[256],"[(256, 'silu')]",0.3,0.9,258,0.01,0.1,1.4965,0.6543,14
441,[512],"[(512, 'silu')]",0.1,0.95,512,0.01,0.2,1.4969,0.6769,16
442,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.95,258,0.01,0.2,1.4971,0.63,48
443,[256],"[(256, 'silu')]",0.3,0.96,512,0.01,0.1,1.4972,0.6574,18
444,[512],"[(512, 'silu')]",0.1,0.9,512,0.01,0.15,1.4973,0.6756,16
445,[256],"[(256, 'leaky_relu')]",0.5,0.95,258,0.01,0.15,1.4974,0.6432,21
446,[256],"[(256, 'silu')]",0.1,0.96,512,0.01,0.2,1.4977,0.6804,17
447,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.95,512,0.01,0.1,1.4978,0.6466,26
448,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.9,512,0.01,0.2,1.4981,0.6498,21
449,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.96,512,0.01,0.2,1.4981,0.6323,31
450,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.975,512,0.01,0.01,1.4983,0.6377,21
451,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.9,258,0.01,0.1,1.4986,0.6478,21
452,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.95,258,0.01,0.2,1.4987,0.6671,17
453,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.95,512,0.01,0.15,1.4989,0.6427,24
454,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.96,258,0.01,0.1,1.4989,0.6265,55
455,[256],"[(256, 'gelu')]",0.3,0.95,512,0.01,0.1,1.499,0.6641,16
456,[512],"[(512, 'gelu')]",0.5,0.95,258,0.01,0.01,1.4994,0.6727,16
457,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.96,258,0.01,0.1,1.4995,0.6204,48
458,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.975,258,0.01,0.15,1.5003,0.6291,52
459,[512],"[(512, 'leaky_relu')]",0.5,0.96,258,0.01,0.01,1.501,0.6738,16
460,[256],"[(256, 'leaky_relu')]",0.5,0.96,258,0.01,0.1,1.5011,0.6658,19
461,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.96,258,0.01,0.15,1.5014,0.6555,28
462,[512],"[(512, 'silu')]",0.3,0.975,512,0.01,0.01,1.5014,0.6857,17
463,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.95,258,0.01,0.1,1.5016,0.6416,22
464,[512],"[(512, 'leaky_relu')]",0.1,0.9,258,0.01,0.1,1.5017,0.6873,15
465,[256],"[(256, 'gelu')]",0.1,0.95,512,0.01,0.2,1.5017,0.6602,17
466,[512],"[(512, 'leaky_relu')]",0.1,0.96,258,0.01,0.1,1.502,0.6774,14
467,[256],"[(256, 'leaky_relu')]",0.5,0.95,258,0.01,0.2,1.5026,0.6513,29
468,[256],"[(256, 'leaky_relu')]",0.1,0.95,512,0.01,0.15,1.5032,0.6684,16
469,[256],"[(256, 'silu')]",0.1,0.96,258,0.01,0.15,1.5034,0.688,17
470,[512],"[(512, 'gelu')]",0.3,0.9,512,0.01,0.01,1.5037,0.6769,18
471,[512],"[(512, 'silu')]",0.1,0.96,258,0.01,0.1,1.5039,0.6805,13
472,[256],"[(256, 'silu')]",0.3,0.975,258,0.01,0.1,1.5042,0.6648,15
473,[256],"[(256, 'gelu')]",0.3,0.96,512,0.01,0.1,1.5046,0.6589,19
474,[256],"[(256, 'silu')]",0.1,0.9,258,0.01,0.2,1.5048,0.6678,16
475,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.975,512,0.01,0.1,1.5048,0.6408,60
476,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.95,258,0.01,0.2,1.505,0.6514,63
477,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.975,512,0.01,0.1,1.505,0.6619,23
478,[256],"[(256, 'gelu')]",0.1,0.95,258,0.01,0.2,1.5054,0.6559,15
479,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.9,258,0.01,0.15,1.5055,0.6533,26
480,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.975,258,0.01,0.2,1.506,0.6288,20
481,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.975,512,0.01,0.01,1.506,0.6367,20
482,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.96,512,0.01,0.2,1.5061,0.6374,30
483,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.96,512,0.01,0.15,1.5061,0.643,23
484,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.975,258,0.01,0.2,1.5066,0.6192,62
485,[256],"[(256, 'gelu')]",0.1,0.96,258,0.01,0.15,1.5068,0.6816,14
486,[512],"[(512, 'gelu')]",0.3,0.96,512,0.01,0.01,1.5074,0.6867,17
487,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.95,512,0.01,0.15,1.5076,0.6024,35
488,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.95,258,0.01,0.2,1.5076,0.6633,28
489,[256],"[(256, 'silu')]",0.1,0.975,512,0.01,0.15,1.5078,0.6689,16
490,[512],"[(512, 'leaky_relu')]",0.3,0.9,512,0.01,0.01,1.508,0.6754,16
491,[512],"[(512, 'silu')]",0.1,0.95,512,0.01,0.15,1.5083,0.6856,16
492,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.9,258,0.01,0.2,1.5086,0.6571,19
493,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.95,258,0.01,0.15,1.5087,0.6374,56
494,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.9,512,0.01,0.15,1.5095,0.6447,25
495,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.9,258,0.01,0.1,1.5097,0.6152,39
496,[512],"[(512, 'silu')]",0.3,0.96,258,0.01,0.1,1.5098,0.6889,16
497,[512],"[(512, 'silu')]",0.5,0.975,258,0.01,0.01,1.51,0.6788,15
498,[256],"[(256, 'gelu')]",0.1,0.95,512,0.01,0.15,1.5104,0.664,15
499,[256],"[(256, 'gelu')]",0.5,0.95,258,0.01,0.1,1.5107,0.6542,18
500,[256],"[(256, 'leaky_relu')]",0.1,0.9,258,0.01,0.15,1.5108,0.672,16
501,[256],"[(256, 'silu')]",0.3,0.96,258,0.01,0.1,1.511,0.6675,16
502,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.9,512,0.01,0.2,1.5113,0.6592,28
503,[256],"[(256, 'silu')]",0.3,0.975,512,0.01,0.01,1.5117,0.6662,18
504,[512],"[(512, 'leaky_relu')]",0.3,0.95,258,0.01,0.15,1.5118,0.6728,16
505,[256],"[(256, 'gelu')]",0.3,0.975,258,0.01,0.15,1.512,0.6666,17
506,[512],"[(512, 'leaky_relu')]",0.3,0.9,258,0.01,0.2,1.5125,0.6467,17
507,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.95,512,0.01,0.1,1.5127,0.6499,22
508,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.96,512,0.01,0.1,1.5134,0.6472,28
509,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.96,512,0.01,0.2,1.5134,0.6429,29
510,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.5,0.96,512,0.01,0.15,1.5141,0.6277,48
511,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.9,512,0.01,0.1,1.5141,0.6395,49
512,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.96,512,0.01,0.2,1.5148,0.652,27
513,[256],"[(256, 'gelu')]",0.1,0.975,512,0.01,0.15,1.5149,0.6691,17
514,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.3,0.9,512,0.01,0.01,1.5152,0.6535,23
515,[256],"[(256, 'leaky_relu')]",0.3,0.9,258,0.01,0.1,1.5152,0.6577,17
516,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.975,512,0.01,0.1,1.5155,0.6272,23
517,[256],"[(256, 'silu')]",0.1,0.95,512,0.01,0.2,1.5156,0.6603,19
518,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.96,258,0.01,0.2,1.516,0.6302,26
519,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.975,512,0.01,0.15,1.5161,0.6114,43
520,[512],"[(512, 'gelu')]",0.1,0.9,258,0.01,0.1,1.5163,0.6721,14
521,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.9,512,0.01,0.15,1.5164,0.6373,24
522,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.975,258,0.01,0.1,1.5166,0.6608,31
523,[512],"[(512, 'leaky_relu')]",0.1,0.975,512,0.01,0.1,1.5166,0.6774,16
524,[512],"[(512, 'leaky_relu')]",0.3,0.9,258,0.01,0.1,1.5167,0.6756,17
525,[512],"[(512, 'gelu')]",0.3,0.96,258,0.01,0.15,1.5168,0.6654,15
526,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.975,258,0.01,0.1,1.5174,0.658,27
527,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.9,512,0.01,0.15,1.5174,0.6717,32
528,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.95,512,0.01,0.15,1.5175,0.6277,25
529,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.975,512,0.01,0.1,1.5183,0.6007,35
530,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.3,0.95,258,0.01,0.15,1.5183,0.6568,23
531,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.95,258,0.01,0.15,1.5184,0.6452,68
532,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.975,258,0.01,0.15,1.5184,0.6454,53
533,[512],"[(512, 'leaky_relu')]",0.3,0.96,258,0.01,0.15,1.5186,0.6611,21
534,[256],"[(256, 'gelu')]",0.1,0.975,512,0.01,0.1,1.519,0.681,17
535,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.975,512,0.01,0.2,1.519,0.6588,20
536,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.975,512,0.01,0.01,1.5193,0.638,21
537,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.5,0.95,512,0.01,0.15,1.5193,0.6299,43
538,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.3,0.9,258,0.01,0.1,1.5197,0.6306,19
539,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.5,0.975,512,0.01,0.15,1.5198,0.6379,56
540,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.3,0.9,512,0.01,0.1,1.5198,0.6483,24
541,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.5,0.95,258,0.01,0.2,1.5199,0.6154,38
542,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.5,0.9,512,0.01,0.2,1.5201,0.616,46
543,[512],"[(512, 'leaky_relu')]",0.3,0.96,258,0.01,0.01,1.5202,0.6781,15
544,[512],"[(512, 'gelu')]",0.5,0.9,258,0.01,0.1,1.5207,0.6576,16
545,[256],"[(256, 'silu')]",0.1,0.9,512,0.01,0.2,1.5207,0.6717,22
546,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.3,0.975,512,0.01,0.1,1.5209,0.645,24
